mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
-465.5751,24.920547,-43.67527,-13.347517,4.787803,28.96733,11.969571,24.681774,11.305954,6.081976,-0.9604325,10.933895,4.656509,1
-467.12183,36.777847,-16.878565,-5.17377,14.475312,30.825163,3.02665,17.886677,4.477683,5.302975,-0.53471816,10.660992,3.0459685,1
-437.24033,3.8692667,-47.147762,-6.644622,-5.1392574,13.422574,11.969945,24.84452,-0.1745812,13.133351,11.072645,6.3572416,-1.3142532,1
-435.65216,16.066969,-19.590225,-14.7767,12.104966,32.974857,1.2306799,21.308783,2.6239798,2.7604227,-0.52964944,6.949608,-1.2690066,1
-419.9989,4.781202,-51.863182,-2.2252514,-0.96561813,8.93618,7.9272566,21.112118,1.1954051,7.597778,5.7122126,11.044953,2.311097,1
-433.3259,65.420876,-42.781284,-13.135049,0.56657183,12.200925,3.4713924,15.534999,1.5573972,2.831091,1.6962751,4.6968637,-5.5749407,1
-453.19415,37.54027,-20.795866,-5.7779427,0.7125856,22.253126,2.7339015,15.425602,0.667696,0.8258674,-4.0985436,5.4747233,-3.3545942,1
-443.20895,19.614582,-30.533922,-8.416759,2.775661,23.22042,4.8108974,19.681316,10.726562,1.5988934,-3.3721135,11.832371,3.0920336,1
-488.93823,36.157406,-29.272694,-17.569422,7.1717954,24.420351,3.0980446,21.868969,11.134773,4.972703,-1.5860791,8.898935,1.5642164,1
-480.17316,27.997618,-39.464497,-15.113877,-1.2652903,14.505135,11.196498,21.61165,1.7382822,11.072312,6.5990906,7.9516516,3.3758295,1
-443.24936,74.188255,-17.261154,-13.136269,6.031433,19.85568,-4.2521486,8.879759,-1.7960294,2.5569966,-3.9846954,3.8140032,-3.3285556,1
-459.44427,34.148647,-32.510033,-19.789043,12.444166,25.46281,2.1897154,15.937085,6.3556113,1.6627952,-2.7938943,6.185014,-1.790799,1
-445.71655,3.9351504,-43.65172,-7.6768126,-10.363776,18.93162,12.712845,21.979244,1.0002141,9.518416,4.00863,10.794011,3.795496,1
-431.15106,-9.328032,-30.789381,-9.779405,3.5409603,23.916035,5.4954505,21.328773,5.9685655,7.4499264,2.6961255,12.484448,-0.1844443,1
-455.4402,40.397827,-33.617706,-18.422396,1.2891911,21.961157,2.3573854,25.840368,13.164425,1.7238545,-0.059488133,12.33488,2.6697211,1
-487.36285,38.034412,-47.005585,-8.752763,4.347436,25.99973,11.43409,23.861063,12.625614,6.3251696,-1.7613597,9.8315735,1.583107,1
-438.04544,58.249737,-43.827442,-1.6445347,-1.1882638,17.262163,0.15583783,13.223537,0.1848582,6.6518497,1.9169395,6.461795,1.517432,1
-463.3168,33.224632,-27.39011,-11.754412,8.474418,30.14778,6.045352,18.51081,12.295114,5.9797926,2.0253868,9.798445,0.048895605,1
-466.2797,33.985794,-26.459612,-25.00384,4.4332657,29.477068,5.7941566,19.590914,9.676789,2.2005887,-0.38457328,12.171549,2.175053,1
-418.02014,45.138947,-28.105488,-15.836327,-0.101031154,19.959332,-5.2326794,18.187187,4.97908,-2.604887,-3.6307123,7.872546,-5.346661,1
-480.21204,52.6932,-43.517036,-26.479498,3.7875202,27.094492,8.520244,23.39742,10.620529,5.57115,2.4655924,10.977653,2.441607,1
-406.01477,75.996346,-49.527668,-31.439703,-6.876222,20.455362,5.116481,16.812712,4.27676,-5.1769886,-10.05912,8.746991,3.0739653,1
-347.65195,78.75783,-66.85478,-42.20437,-8.237711,28.473171,-8.212559,14.53825,12.434433,1.3413904,-9.666766,1.2785573,-2.8081677,1
-404.71033,48.944714,-63.362896,-22.57474,5.0819354,32.875317,1.0346329,24.303646,9.881739,3.3056848,-4.378692,1.8737313,-9.605967,1
-407.80847,59.162197,-72.53404,-41.156197,20.271082,33.084404,-9.3688,16.738167,4.13923,-3.7546282,-3.230424,9.870754,-7.886952,1
-407.80847,59.162197,-72.53404,-41.156197,20.271082,33.084404,-9.3688,16.738167,4.13923,-3.7546282,-3.230424,9.870754,-7.886952,1
-407.80847,59.162197,-72.53404,-41.156197,20.271082,33.084404,-9.3688,16.738167,4.13923,-3.7546282,-3.230424,9.870754,-7.886952,1
-463.1635,40.10981,-38.075386,-7.153144,-3.6139843,21.804724,9.672651,21.4702,2.2700365,6.85504,1.4332693,5.913802,-0.051456086,1
-407.80847,59.162197,-72.53404,-41.156197,20.271082,33.084404,-9.3688,16.738167,4.13923,-3.7546282,-3.230424,9.870754,-7.886952,1
-451.37796,79.246475,-23.132519,-19.01724,-0.027366804,15.448022,-2.0887117,9.957619,1.1325852,2.7941864,-3.0313663,4.040951,-3.8034813,1
-439.37012,19.400372,-36.571064,-14.144301,3.0474138,27.945024,4.284465,18.469038,7.3628774,6.5883355,0.6373366,9.656853,-1.4774067,1
-408.90472,58.709656,-13.851194,-15.649347,4.594235,27.45264,-9.652702,7.803189,-0.749903,-0.18944232,-4.900623,7.171959,-2.4281988,1
-452.74164,53.967865,-51.807693,-22.74756,1.0298473,27.772493,4.4949203,17.46053,8.474588,4.8133655,0.021819519,6.7653685,-1.997466,1
-454.97504,25.343119,-52.582947,-25.941011,8.378547,30.990864,6.108565,23.861153,9.651514,8.765624,4.4878535,9.237124,-2.456537,1
-458.88672,14.936318,-42.54309,-19.088297,6.2108383,34.47847,6.5656643,22.164953,10.256819,4.7096853,1.3164941,11.095234,-0.5859034,1
-438.0467,2.3857918,-40.378277,-7.453214,-6.2524877,18.602951,14.959755,19.19254,4.5505037,13.390193,5.373509,10.600872,1.9191966,1
-465.65546,27.176306,-42.538944,-24.03485,7.2358694,26.377071,3.1238072,23.416307,10.221894,2.6899064,0.32051975,10.586363,-1.2549257,1
-437.2968,21.76609,-40.372093,-12.683677,3.0732737,30.577528,2.3265998,26.676184,11.397625,2.6077278,-0.48208857,11.353185,-0.03901457,1
-446.4571,13.7490835,-25.666807,-2.5300126,-13.506723,22.869024,15.464456,22.060068,1.70132,8.344064,1.0720334,3.4150496,1.3717542,1
-474.685,40.802956,-51.692665,-7.6733646,0.92697746,29.140173,6.99871,24.45733,7.077006,4.3408794,1.0305084,9.039254,-1.2605882,1
-451.403,17.155296,-41.932484,-7.5627375,-11.209341,17.578503,9.322999,17.559666,2.3939326,11.666241,2.3559988,6.068435,1.9192055,1
-463.00644,52.284615,-30.947893,-7.6573296,2.323079,29.735558,2.3784876,16.905758,4.1222754,3.7879436,1.1376036,8.011533,-0.9232967,1
-449.35736,11.889493,-47.351944,-7.9231076,-1.7589958,31.022635,7.7473865,22.277174,8.46338,3.903085,0.1121193,12.781588,0.14051148,1
-466.05762,38.75768,-49.572624,-10.718502,7.3187194,24.735426,5.9250674,18.39273,5.3886027,0.7034401,0.25619704,9.114798,-0.7138292,1
-480.79153,31.367857,-36.814632,-17.528643,14.07513,29.44353,8.916433,23.566248,9.522835,2.7807302,4.978433,8.794543,2.5816119,1
-449.17987,45.990173,-25.836994,-7.762105,9.773352,33.705536,4.5660233,23.006578,9.179575,0.650083,2.5547173,8.364356,-2.150807,1
-469.29428,46.406635,-35.97832,-9.883485,12.147639,32.347614,3.5311959,19.996359,9.3138895,1.8305186,0.9673062,7.248425,-2.7675023,1
-432.73907,42.044228,-27.133266,3.54527,4.079901,29.162651,0.19925164,24.574446,7.5373793,1.6746138,4.481568,11.178544,-4.815976,1
-475.0782,38.829227,-48.053883,-6.890723,6.453699,30.652325,10.214962,22.247133,6.5799003,5.1707683,3.5973816,8.949402,1.4327586,1
-447.64417,43.10924,-45.695488,5.260754,-14.674808,17.060364,11.067479,17.098467,3.4763508,9.045325,2.8415842,5.624244,-1.9577867,1
-484.5402,33.24751,-46.372105,-17.864645,11.335091,33.451004,5.22296,23.566614,9.386789,4.5294046,2.2330465,10.113786,0.19285397,1
-457.37344,77.87493,-20.137089,-4.670167,20.16668,33.782436,9.663353,21.793049,9.053601,1.9506584,3.0097008,9.150453,-2.6209438,1
-451.89465,28.543346,-30.555368,-18.717308,5.6788735,32.961617,5.451948,24.852428,8.992117,0.973488,1.3744692,9.962991,-2.2285554,1
-441.88974,43.780117,-35.339367,-2.4536462,-11.032974,19.96069,6.9176774,18.893797,1.3762865,6.8035,-0.82850665,2.1887662,-4.9310737,1
-461.38312,39.73527,-49.1868,-1.4580842,-15.431728,17.784962,9.032791,16.971872,1.4139235,9.942984,4.509103,4.143249,0.6407849,1
-461.0864,51.391445,-37.46497,5.5954933,-5.9246664,24.717924,12.611015,13.808353,-2.1134133,8.710066,5.454581,5.178412,-0.15599896,1
-462.46298,38.262016,-43.097614,-0.30594346,-4.531362,21.447332,9.123463,17.97955,3.134575,9.912495,1.673775,7.6003094,-0.054254167,1
-450.51572,29.97644,-44.2879,-4.577981,-9.904693,12.549821,8.712785,11.932713,1.0212603,8.636884,-0.9523502,5.8956723,2.887279,1
-422.95657,14.4218025,-38.28805,-4.8326178,-22.745737,14.984839,5.7379055,13.010527,0.5493012,10.757626,3.907336,6.664954,0.6655947,1
-428.82227,52.74579,-57.777973,1.7362063,-19.940405,11.53351,6.4934435,10.948246,0.13003513,9.727636,0.12526813,3.8246522,1.6999452,1
-446.3451,35.35359,-37.22903,-8.991499,-11.731673,13.373262,6.748148,14.486787,1.4164064,9.086561,1.009931,7.9624743,4.1131716,1
-461.10168,35.90706,-30.48423,-7.3128796,-2.323203,26.736317,16.142849,22.727106,2.5059946,7.984808,1.9770103,5.730256,3.3865588,1
-422.23462,-11.217328,-35.3172,-2.8857718,-19.541286,19.841183,5.4138846,19.612778,1.1475224,12.045144,3.9383316,8.069024,3.0054052,1
-470.972,35.74432,-53.92807,-11.7805195,-7.2237115,18.314976,9.155771,22.090576,1.4200417,8.470863,4.574393,7.0861406,1.6571932,1
-469.65536,13.070345,-40.744534,-4.8892164,-9.373391,26.732218,17.223974,21.238186,5.4990664,9.022251,2.0718033,6.044851,-0.14750852,1
-446.99,9.606771,-38.197094,-4.932563,-14.95524,22.715954,9.496228,18.998652,0.22369309,7.893241,3.197398,7.866846,-0.94649255,1
-442.73444,14.52053,-58.17877,8.041393,-20.306902,20.758698,19.731327,18.46966,2.182321,12.236754,1.25701,9.03961,3.0153923,1
-478.48288,36.816742,-51.113987,-7.6652813,-4.717343,17.63839,12.315361,19.724129,6.1229005,10.300182,6.114579,7.6752915,0.41904795,1
-445.71115,42.480793,-21.824951,13.961304,-2.1327093,24.775608,15.307103,16.184633,-0.19044837,7.7361374,-2.5398636,4.5395355,-1.5745281,1
-437.04694,31.181705,-42.964394,0.46787015,-11.850753,16.492176,5.468558,21.213587,1.5103697,8.603679,6.2244534,6.9267974,-2.9286368,1
-464.92825,41.199562,-34.22856,-0.2648568,-4.7996254,23.07037,8.981373,14.211697,-0.08715156,4.160799,1.801161,5.2411923,-1.4614685,1
-459.16028,69.375145,-36.89404,1.8011092,-9.249751,15.976795,6.638351,13.518766,0.21305051,3.202426,-0.34340546,3.3487036,-2.357926,1
-470.37128,39.861195,-42.562904,-4.2313943,-6.705258,23.917053,12.422474,16.248693,3.456939,4.8461695,1.9322617,5.374919,0.05711392,1
-448.49655,32.928593,-30.65029,2.8146415,-7.867068,20.21319,8.300405,18.128246,-0.80730027,5.8657684,-3.151329,1.6513811,0.42525133,1
-423.2457,11.448449,-18.142641,1.4536475,-11.27917,23.071234,5.5560136,17.097227,-0.8666655,4.2914767,-1.4221054,2.9912057,0.031310823,1
-439.61032,-14.468259,-35.43581,-1.8997983,-16.661777,25.259115,7.0474935,18.487465,3.3124468,12.925623,2.6211355,7.1244583,5.470168,1
-470.2944,31.544853,-51.266815,-9.663291,-9.508612,17.296167,8.538398,20.568583,4.8942537,10.451796,4.429952,7.8179054,2.7629852,1
-440.8378,41.5888,-33.903797,-9.847824,-8.423011,19.174131,5.372324,14.432817,0.3989509,8.193622,1.4558929,2.5511508,-0.15888809,1
-512.9907,19.890154,-43.33975,4.2887883,-22.496746,26.439419,4.041817,7.917872,5.646252,7.3074346,2.3355505,4.2354946,1.1850432,1
-467.30234,34.428738,-38.99433,-9.439501,-7.338056,16.262163,4.4579163,15.334616,1.953612,8.431612,4.546041,7.174792,2.0521603,1
-496.9592,35.88003,-34.85399,-3.5498846,2.7954166,24.429663,13.847754,19.122147,3.5551333,7.804819,3.4679945,5.403543,-0.44727924,1
-483.55887,50.196453,-38.646458,-5.50335,-2.746647,20.283928,8.961998,16.849905,-0.74252695,6.1674232,2.3676753,4.504416,-1.1619751,1
-454.44998,24.560013,-37.822987,-2.0030556,-9.44127,23.269863,6.19551,19.550043,-0.13440843,10.854168,1.3606973,6.5906262,2.1027558,1
-457.3071,53.51782,-24.750486,-6.8766985,-6.418136,20.697634,5.9782186,17.740276,3.1762207,5.1408763,-1.781481,3.6023135,-0.027350819,1
-458.86896,32.81385,-33.963688,-7.0968366,-5.497788,25.988111,10.734487,16.759756,1.0349547,4.32536,1.0875434,8.098414,-0.6183514,1
-472.56506,30.943596,-50.606796,-9.902794,-9.448397,21.140366,10.777284,19.134268,5.9479694,10.144854,2.2068293,8.231206,4.151261,1
-455.79944,12.802943,-40.793957,-1.9437097,-13.662584,26.279959,8.912179,19.397455,2.6051502,12.156332,3.722982,9.175465,3.4338884,1
-473.33618,43.658863,-43.035854,-4.610103,-3.3172185,24.833956,10.110374,11.302261,-0.9866103,4.525043,-0.35517547,3.884101,0.36824334,1
-473.33618,43.658863,-43.035854,-4.610103,-3.3172185,24.833956,10.110374,11.302261,-0.9866103,4.525043,-0.35517547,3.884101,0.36824334,1
-466.83945,27.550653,-40.977993,-0.8967078,-6.750149,23.83728,15.898316,18.75648,4.371558,9.683105,-0.44763026,6.051061,3.36881,1
-466.70898,59.02854,-30.35968,0.9954445,-9.204209,15.371457,4.857074,14.061973,0.81275,4.0316877,-2.3816798,1.7486937,0.24916935,1
-473.85315,36.666183,-42.1891,-6.7687483,-6.383875,21.684507,8.074259,20.368856,3.6683342,9.477685,4.7353377,8.130675,4.843979,1
-464.79504,58.97088,-24.670519,0.38520187,-0.90511763,22.501244,9.336191,11.041216,-1.9933374,3.5540302,0.2202086,2.7304044,-2.5351324,1
-462.94562,56.58387,-33.51899,5.065934,-6.565689,18.65079,8.100256,11.236806,-3.3812335,3.9859183,0.8916106,3.512579,-2.6415021,1
-427.21432,20.402039,-23.168455,1.1364112,-12.511897,20.541088,8.00331,14.82031,-2.592627,8.6480665,-1.7361277,5.295274,-2.3927305,1
-442.32355,8.945463,-43.659584,-9.975748,-13.051408,21.274067,8.819494,17.242374,3.2402625,12.83974,3.1319757,8.801017,2.362324,1
-498.8311,50.80219,-33.58366,-3.7177763,0.6949327,22.615097,12.812245,17.97027,3.0070877,6.243876,2.8340113,5.224977,-1.0947753,1
-476.74838,42.733883,-42.125233,-7.589391,-2.3248725,21.679903,11.853456,19.141373,1.7596251,6.8544917,3.7340899,5.43598,-1.4267033,1
-475.9775,40.107754,-45.49298,1.6790761,-4.6256595,25.367516,12.956297,15.376978,1.0150477,6.8644876,1.3148103,5.535491,-0.28629318,1
-472.60773,52.403492,-34.437233,1.0154989,3.850379,19.840345,10.632978,14.567508,-1.2004768,4.0479736,2.9020813,5.4946766,1.2415239,1
-444.34543,50.67702,-26.215868,-0.38370752,-13.069774,12.695226,0.56335944,9.831586,-0.78530896,9.13501,3.743699,7.5737834,-1.6285801,1
-390.2217,33.40836,-27.45767,-2.0921001,-26.582062,10.719947,-8.342546,5.5355287,-5.5418344,8.008983,1.6616737,10.028657,5.4675655,1
-396.19055,59.838284,-20.669195,-6.3629766,-27.997208,5.754287,-5.8344455,7.8845396,-2.0093193,6.4971704,-1.3104348,4.8029127,-0.77076715,1
-476.16483,32.306408,-40.68523,-13.832914,-9.823137,22.578865,17.418106,19.162056,3.912425,8.5065565,4.357198,5.79378,-1.3929311,1
-463.527,28.21716,-35.31767,-0.2018597,-10.125739,18.437925,8.867434,15.287454,0.91612166,8.678763,2.0274854,8.3721285,4.9788065,1
-444.62646,28.078684,-18.553755,-3.308265,-10.053368,18.568964,5.5944815,16.388138,-0.23719409,6.0977387,-1.0196058,4.9865212,1.9402845,1
-448.02206,8.385248,-34.737335,-9.27917,-10.81345,21.306023,9.204486,21.120745,4.3741603,10.941172,3.2379355,10.5855055,2.3257697,1
-462.319,29.093237,-46.976192,-13.553948,-8.984325,18.822268,8.659823,18.495878,3.710507,9.597328,5.0927815,9.007848,1.4663094,1
-438.1143,27.852865,-24.319788,3.3611705,-15.520935,21.499899,9.328707,14.659722,-0.73339134,5.576288,1.9731866,4.2857227,0.51980215,1
-481.07166,56.303413,-34.302494,-5.495032,-1.4403819,18.071083,8.334046,14.955013,1.1498387,2.8170228,0.7074545,5.3764114,2.5315945,1
-488.5704,42.449394,-44.853516,-1.5381117,-2.9400337,26.092058,16.208935,18.81064,3.2825317,7.776807,2.99124,4.082546,-1.0053809,1
-468.5946,27.540623,-32.273712,7.8699827,-6.9564943,27.040344,9.888449,14.0947275,3.2115524,7.3934608,1.6370846,7.0457625,0.73778516,1
-468.04343,15.108037,-42.55623,5.07056,-10.449418,29.759695,16.22085,18.595009,-1.375158,12.189478,4.032725,3.7667413,2.1156366,1
-461.49268,42.212933,-46.60193,-3.0254772,-7.9211354,18.96202,8.378869,16.696472,3.735057,6.482838,1.9737076,4.5175376,1.0157473,1
-439.16852,25.593157,-40.39017,-0.6814678,-15.875702,21.602135,3.6361434,18.832678,2.904842,6.246488,1.415837,5.4958453,0.41678083,1
-456.13672,24.26613,-35.876896,-8.047692,-4.2206635,25.89321,10.577864,22.39079,5.3959265,9.233039,3.6328597,5.617638,-3.234719,1
-450.0984,34.291405,-49.887867,-4.426396,-9.039629,14.258924,4.236448,16.306557,5.2433043,12.623827,5.173558,7.0924473,-0.22925848,1
-464.36002,47.432247,-42.55643,-5.4029193,-2.2837646,18.644867,7.334667,14.779269,0.56213385,6.51956,2.6951506,4.9818635,-1.6488377,1
-442.2955,35.83692,-34.93831,-10.0240755,-5.0150614,16.863836,10.733887,15.065486,3.9464514,5.1376853,2.1145842,6.0868316,-0.16282421,1
-462.63162,45.645187,-53.419632,-8.639489,-5.667394,17.008675,6.0177994,17.906185,3.9257953,11.834046,6.165702,8.310331,2.7088633,1
-450.3361,48.068573,-44.96299,-17.731792,-6.303428,17.38423,2.792329,17.634804,2.018969,7.7916594,3.9753053,7.513181,1.9295594,1
-462.22244,47.887417,-42.157257,-8.09091,-4.840988,19.549078,3.4773839,15.060013,0.42537868,10.991913,3.8810759,8.623935,2.443775,1
-462.83563,56.700527,-46.657986,-11.142472,-4.9580216,12.832754,6.621373,12.729109,0.07212371,8.528075,2.825442,5.1048803,-2.110572,1
-462.00385,56.221333,-47.24778,-11.583108,-5.1708603,12.771756,6.535758,12.7326975,0.26412046,8.841802,3.0678935,5.201106,-2.1284182,1
-450.77487,52.781776,-22.855453,1.624978,-3.595294,20.551046,5.181465,11.692958,-0.43180156,3.2318904,-0.7721941,3.3600817,-5.938416,1
-470.51486,54.143974,-37.361755,-4.4771867,-2.5231023,19.226236,11.868393,11.819038,-0.4561268,6.5277534,0.10697161,3.3479667,-1.3744515,1
-436.07162,46.48923,-37.948326,-11.340119,-11.832074,16.34377,2.6977417,11.571774,1.5556606,8.1942005,3.3802476,6.6849236,-0.057106797,1
-469.53818,58.118496,-47.963146,-5.9295654,-7.401692,20.634045,14.685256,15.8833475,3.9960513,9.366657,2.8852534,7.0493703,2.00878,1
-454.25983,56.933346,-30.361574,-3.4594762,-5.6178393,16.3847,6.6820807,8.987076,-1.7658806,5.8200884,-0.5037439,2.8687725,-1.4574077,1
-447.12326,45.487366,-28.926977,1.9606304,-8.355204,19.307905,6.993353,11.530258,-5.120708,5.2550225,0.026135113,5.360151,0.89246446,1
-930.1182,-215.26828,79.49688,39.266403,-75.77703,37.645557,13.664224,-28.192022,4.2203555,21.782137,-21.413689,0.2699394,14.638326,2
-649.5748,-96.13133,-167.52663,-4.2926397,21.620274,39.544197,29.983845,1.3637722,-30.063175,-17.890362,-4.660634,8.039844,17.332644,2
-749.3668,-127.99431,-219.81377,12.046432,45.81676,66.01918,8.004744,-31.707172,-11.304723,-36.06183,27.002018,2.3190308,35.18798,2
-683.898,-135.61151,-183.82388,-52.6418,-12.9734335,37.041885,39.939835,25.331415,4.959349,-4.7246747,-20.196701,-18.527931,-7.520206,2
-710.26807,-21.271877,-225.21059,-33.96708,7.2674694,-5.944075,53.44621,-14.086145,40.852314,-13.301211,0.32171357,-2.067806,-15.510866,2
-656.00476,-49.16168,-172.89847,-57.27539,-46.692307,-21.540564,-4.0926914,10.087943,0.6198856,14.30832,22.056335,24.157366,14.499908,2
-821.0155,-220.37968,-74.64239,91.82565,18.00854,-4.331364,-42.3689,2.963154,22.290833,10.778415,-9.488153,-19.765572,2.6325762,2
-710.5592,-168.46924,-179.76039,-16.306074,34.28241,72.750595,17.988686,-19.364971,-33.119045,-12.062332,-0.95221955,15.88514,17.211823,2
-683.7983,-100.40501,-170.10217,-69.54783,-36.677864,9.118286,20.095032,20.241716,12.707943,20.740929,14.171834,-3.177586,-20.41887,2
-875.32776,-217.72792,-27.710598,107.16555,-17.477182,-42.2221,-0.90326595,38.2096,-7.485796,-22.558344,3.4231489,14.891082,2.426659,2
-652.5284,-88.55995,-158.90259,-67.45378,-57.92637,8.569037,-0.1680125,2.2021503,4.296688,15.874849,29.763943,9.359175,-1.703694,2
-545.3846,-95.27832,-131.85469,-32.031822,-71.363914,-4.019023,-31.52728,-6.88386,-18.741114,-11.75095,5.650437,13.483476,4.368934,2
-628.44055,-85.5761,-158.94356,-44.93597,-56.193745,-11.91299,-13.399505,-2.580951,-3.2505507,11.655031,15.912718,15.1256,11.471044,2
-692.924,-125.93408,-186.36304,-43.774536,-15.298042,43.691795,45.181484,15.282431,-9.921803,-7.5783453,-1.2021326,-5.9996853,-12.375799,2
-680.1674,-117.85447,-204.40701,-50.24818,-4.909051,29.746132,38.12634,29.31507,-10.672762,-8.502289,7.16805,-7.2911,-19.25264,2
-770.60895,20.12717,-194.55795,-84.4196,14.092534,-54.55766,37.036724,-10.035553,-2.0658164,26.735268,18.531475,2.949011,33.362896,2
-757.4886,-12.590416,-210.94466,-63.46455,0.81015736,-30.64758,49.463333,-17.656796,27.831343,10.214954,7.997579,15.784554,1.2513766,2
-753.08514,-52.586487,-233.05168,-26.94768,10.53443,-16.221498,77.10183,-1.676984,24.839455,-18.130985,-9.407593,-8.627052,-20.917124,2
-871.3973,-203.17798,-42.73949,101.84281,1.9714794,-48.75854,-10.696584,40.986214,4.1716094,-29.275305,-3.6379128,21.462858,5.009834,2
-884.61084,-170.76924,-88.08283,110.49105,25.216505,-60.746876,-1.649337,6.665191,33.400993,-19.252293,-18.097107,6.139311,17.786148,2
-669.50836,-126.46035,-177.73952,-57.96037,-31.623753,32.446907,22.980457,19.028109,9.17327,19.920557,1.410872,-13.774521,-18.759659,2
-713.441,-81.106125,-178.78246,-56.498478,-31.486706,34.395496,11.271758,11.611345,19.519157,7.9089212,5.856634,-6.290458,7.616012,2
-832.2336,-18.261797,-118.708984,-49.2931,-22.811779,-30.327974,19.745125,-20.48988,24.864058,-6.5286555,27.505407,4.84699,3.5148215,2
-786.8519,-4.0380025,-222.87743,-90.67173,43.867302,-32.133347,58.569515,24.608559,6.8784328,11.049419,-4.6233606,-32.11636,11.0621805,2
-514.0696,-117.351265,-149.35338,-39.622787,-74.156784,-12.4797535,-12.975939,-3.4344254,-7.2725024,6.651623,9.723515,2.877628,-6.8168006,2
-585.5886,-116.72959,-162.72536,-67.706604,-57.196537,-16.354433,-16.294592,12.450533,8.3597975,16.15427,12.725099,14.49503,3.1532328,2
-874.6974,-221.15886,-11.019673,94.98977,-20.007235,-37.02331,0.024242505,36.303535,-8.384837,-23.471216,5.311366,19.84165,-4.649263,2
-834.08295,-215.61317,-59.90881,84.15954,27.210587,-25.712858,-36.86681,16.412159,23.228584,1.5240178,-22.761663,-4.434638,12.818175,2
-679.5833,-166.85936,-194.43173,-32.225414,17.622799,71.57762,29.527964,7.8516674,-31.385548,-26.318026,-4.267533,2.496623,6.111398,2
-724.8805,-117.32828,-194.77669,-49.419235,13.233732,44.04249,45.77814,22.294418,-20.676155,-25.101236,-7.5017858,-14.01571,1.6292892,2
-583.8328,-170.19495,-162.53145,-37.828205,-39.086597,45.803062,35.956562,30.516829,4.7853374,-8.230293,-15.379799,-13.242332,-14.850147,2
-615.5631,-78.79773,-139.92673,-67.06356,-71.24812,-16.547924,-11.446209,-5.7861524,-10.064581,13.417639,17.973364,12.775693,7.2648845,2
-929.1389,-210.87701,115.54311,-16.564735,-45.260185,50.882416,-21.29726,-10.546139,20.0583,-5.736368,-13.375502,20.145384,-9.788977,2
-876.098,-239.45079,74.38307,44.221245,-55.111454,1.9701488,28.668722,-7.8552275,-23.207825,23.172132,2.0240104,-15.081147,2.1265655,2
-830.17096,-230.69258,-57.005276,85.24638,32.498955,-29.144705,-41.251186,19.366892,27.319408,1.2779557,-29.603554,-3.074828,18.877932,2
-868.73535,-227.9278,-6.7456107,86.2574,-8.071481,-40.886097,-5.5104833,40.352074,-6.2822027,-23.78334,-0.35634667,23.881454,-3.8945105,2
-684.743,-125.5909,-171.92055,-25.53051,29.789751,70.54828,23.795921,-14.76594,-35.12162,-19.206245,-1.1475352,22.22155,20.295372,2
-760.0652,-240.68459,-113.9109,82.946,40.09567,13.589398,-37.03751,-24.863747,4.3920517,34.79419,7.5730934,-19.362673,-20.896584,2
-864.0739,-218.55052,-28.680265,97.20544,-4.2282057,-40.74086,-14.625148,41.329,3.2565513,-27.836632,-4.8604627,24.385498,0.47307593,2
-886.78674,-220.06534,-0.39904788,100.75187,-40.233486,-36.15821,24.753248,21.59649,-19.439402,-15.997657,18.063427,12.609673,-21.550665,2
-876.07336,-223.33554,-5.3553967,105.850235,-44.049885,-26.5327,8.578983,31.29414,-16.866796,-20.64751,16.308792,13.693406,-13.965785,2
-683.064,-202.19884,-167.24,-10.14787,25.038065,78.922676,8.826237,-5.86098,-36.236897,-24.055593,3.077022,24.176239,16.317266,2
-489.50873,-142.85089,-153.88176,-61.512047,-67.34003,11.954558,4.1660957,28.409723,16.858553,26.627085,11.969917,-1.4730313,-14.1123295,2
-591.09,-101.368996,-151.00232,-75.17926,-66.45796,-19.353529,-18.201511,9.204644,10.855102,19.054945,14.198514,18.365105,10.916142,2
-643.3684,-163.67892,-199.72322,-39.268997,-12.168894,63.470173,39.430435,16.413794,-12.9119005,-12.408997,-14.05859,-12.680449,-6.0000224,2
-665.4727,-119.34941,-166.52386,-65.518715,-54.32535,33.492012,45.31719,24.578289,11.652386,1.6565568,-5.630185,-4.2208858,-15.564591,2
